"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Tunisia","TUN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","84877","85577","85964","86036","85829","85346","86576","87948","89352","90643","91716","94404","96843","99127","101436","103875","107370","111034","114852","118680","122432","128675","135719","143705","152742","162871","169821","177426","185993","195473","205537","215096","224447","233842","243953","255355","268256","282197","296771","311341","325486","338693","351545","363992","375911","387294","395385","403010","410439","417993","425932","432750","439549","447382","457732","471499","487617","507356","",
"Turkey","TUR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","552256","582523","616418","650944","681987","707405","729317","746165","761492","779965","804040","839484","879860","922914","966028","1008148","1041458","1073801","1104378","1131758","1155391","1175510","1192169","1207730","1225518","1247604","1275743","1307787","1344300","1385703","1432392","1486077","1543766","1606056","1673669","1746797","1824758","1907128","1991731","2075094","2155240","2227482","2297611","2367102","2438173","2512688","2588594","2667112","2750181","2839847","2937604","3029263","3127835","3235959","3357246","3493819","3634720","3791032","",
"Tuvalu","TUV","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","135047","139982","145059","150245","155460","160679","166712","172698","178713","184873","191255","198508","205923","213500","221194","229022","237606","246154","254755","263528","272581","282432","292453","302659","313038","323631","335136","346609","358308","370545","383507","397898","412923","428313","443736","459051","475363","491076","506462","521743","537088","550630","563172","575079","587484","601557","630922","662624","695795","729315","762801","794036","825151","856410","888289","921081","953219","986092","",
"Uganda","UGA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","95784","98701","101722","104873","108201","111720","115957","120292","124648","128943","133161","137663","141915","146000","150022","154061","158986","163894","168840","173855","178987","184834","190722","196793","203209","210081","218172","226707","235554","244519","253505","263206","272434","281425","290510","299858","310493","321286","331577","340359","347166","354631","360450","365547","371229","378212","387677","398312","409740","421343","432868","445687","458456","471553","485495","500590","517830","535866","",
"Ukraine","UKR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2006726","2086864","2163276","2240752","2325822","2421551","2511923","2610801","2717318","2827632","2939683","3051351","3156066","3260418","3373893","3500066","3622015","3758130","3891790","3997117","4061057","4086439","4063108","4021646","3993724","3995088","4031037","4089937","4171398","4271070","4373264","4472537","4590601","4696167","4747391","4742427","4733139","4674922","4599812","4548124","4542236","4601320","4701593","4821530","4910095","4940738","4955442","4925248","4869172","4817682","4783746","4755765","4740661","4736171","4730961","4748853","4805687","4870907","",
"Upper middle income","UMC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","27398285","27725775","28124050","28649996","29157394","29719199","30886216","32123326","33425569","34755536","36086497","37551513","38967554","40373773","41801446","43254091","44866423","46491967","48120719","49670430","51079002","52507048","53798351","54983960","56158600","57417196","58769254","60164910","61612190","63159035","64841658","66553675","68479015","70545814","72606556","74583641","76874901","78905615","80815747","82802168","84966647","87284301","89749778","92283854","94637027","96705184","98652872","100405612","102156128","104159764","106526925","109222264","112130139","115408997","119316555","124008046","129461627","135719639","",
"Uruguay","URY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","114184","116532","118858","121202","123595","126073","129002","132019","134986","137706","140065","143098","145529","147820","150593","154187","157452","161637","166311","170824","174801","178505","181730","184694","187766","191183","195280","199304","203423","207836","212599","217614","222915","228371","233751","238943","244060","248973","253517","257511","260858","264272","266859","268967","271040","273357","276203","279149","282167","285254","288488","291322","294191","297170","300273","303542","306404","309188","",
"United States","USA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9137507","9406536","9668671","9931389","10204254","10479436","10772003","11074408","11383138","11699187","12039333","12400899","12736268","13069370","13413556","13776537","14103387","14443237","14803841","15183910","15549942","15878508","16191167","16500619","16818431","17158746","17462952","17767696","18078990","18391482","18725556","19009855","19279968","19519073","19722551","19899492","20011797","20117543","20207676","20294157","20384053","20466214","20529802","20596349","20718717","20897302","21147912","21449584","21817602","22251728","22766760","23330801","23977543","24679857","25435911","26226620","27037960","27842737","",
"Uzbekistan","UZB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","273574","287221","300759","314353","328593","343763","358304","373982","389384","402679","413520","428876","440465","449661","458503","467990","476738","486166","494762","500419","502499","507696","509755","510526","512440","516776","519268","522675","527144","532995","541725","555417","572461","590158","605401","618216","633376","646541","657058","664695","675874","689962","704110","717014","726732","731917","734827","735122","733614","730929","735993","740708","737028","737043","744457","761134","790569","827503","",
"St. Vincent and the Grenadines","VCT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2244","2270","2298","2328","2357","2388","2436","2485","2541","2606","2679","2759","2838","2924","3012","3105","3189","3262","3311","3347","3355","3402","3422","3425","3401","3362","3426","3506","3601","3704","3822","3884","3940","3995","4039","4074","4098","4119","4129","4160","4206","4232","4274","4325","4356","4361","4324","4256","4177","4101","4049","4072","4119","4181","4253","4343","4449","4571","",
"Venezuela, RB","VEN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","96258","100783","105420","110226","115279","120657","126647","133132","140042","147291","154882","163449","172275","181482","191227","201587","212265","223225","234628","246664","259457","271554","284373","297829","311742","326052","340083","353864","367608","381644","396240","411264","426610","442375","458505","475112","495596","516213","537356","559462","582825","608324","634745","662326","691190","721512","751473","782467","814851","848961","885100","921740","959970","1000062","1042177","1086586","1131672","1178575","",
"British Virgin Islands","VGB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1272","1244","1173","1229","1172","1166","1175","1192","1304","1371","1401","1543","1636","1783","1900","2013","2076","2070","2222","2334","2531","2585","2626","2662","2703","2754","2805","2877","2975","3087","3290","3447","3614","3781","3933","4084","4172","4293","4458","4665","4880","5068","5248","5435","5649","5907","6229","6581","6972","7386","7826","8280","8776","9287","9795","10276","10682","11047","",
"Vietnam","VNM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","913684","954855","995613","1037559","1082968","1132946","1189047","1248506","1309302","1367899","1422298","1442257","1454893","1463728","1473123","1485475","1538112","1594989","1654423","1713341","1770253","1823826","1874215","1924329","1978279","2038287","2100237","2167093","2237278","2307866","2377506","2444113","2507879","2572047","2642078","2721220","2801500","2891291","2984941","3073180","3151169","3229898","3291764","3342712","3390648","3439392","3475930","3514703","3555670","3598119","3644082","3681898","3725774","3782501","3861778","3969615","4100375","4256611","",
"Vanuatu","VUT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","820","844","872","899","923","943","967","986","998","1001","1005","1035","1063","1101","1137","1176","1220","1273","1318","1370","1420","1495","1576","1661","1745","1838","1920","2005","2098","2198","2305","2367","2429","2484","2538","2592","2643","2682","2710","2731","2758","2831","2917","3017","3128","3250","3470","3719","3995","4280","4574","4748","4920","5114","5342","5615","5899","6223","",
"World","WLD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","86451239","88475278","90550639","92765099","94960580","97201723","100298470","103437799","106619932","109932007","113237561","116967383","120626099","124229277","127924503","131657220","135771467","139960758","144124260","148032009","151508329","154859804","157680432","160231126","162927704","166076749","169780948","173819248","178129599","182621364","187254488","192079226","197063235","202115718","207053498","211896976","217287510","222346716","227242152","232279910","237578161","243222289","249027529","254889893","260510861","265768130","271234428","276413177","281629336","287232798","293524917","300395176","308006398","316364113","325638273","335952189","347337237","359579273","",
"Samoa","WSM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1118","1215","1323","1431","1516","1577","1636","1679","1711","1732","1760","1821","1873","1920","1956","1996","2062","2131","2200","2256","2309","2363","2403","2425","2439","2462","2599","2757","2931","3101","3266","3376","3479","3580","3688","3812","3959","4088","4179","4226","4245","4352","4461","4581","4699","4821","4915","5012","5113","5217","5319","5425","5524","5629","5749","5884","6067","6263","",
"Kosovo","XKX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","97979","98805","99529","100086","100334","100219","101959","103417","104573","105478","106155","108235","110238","112166","114010","115775","118917","121958","124962","128018","131146","134944","138937","143017","147011","150866","155486","159900","164317","169004","174111","184352","195631","207786","220620","234014","239778","245380","250863","256222","261552","268750","275543","282175","288864","295753","303450","311157","319341","328562","339191","352607","367104","382226","397342","412155","427642","442792","",
"South Africa","ZAF","Population ages 65 and above, female","SP.POP.65UP.FE.IN","369928","380413","390806","400807","409994","418162","427190","435162","442990","451745","462050","476888","492298","507619","522019","535148","549979","563325","575816","588314","601316","618834","636181","652837","668074","681632","700834","718540","735703","753542","772901","800839","831211","863597","897197","931584","967106","1001069","1034137","1067201","1100913","1138977","1176848","1214497","1251775","1288764","1329305","1369183","1408480","1447135","1485516","1529857","1574949","1623043","1677083","1738693","1805445","1877227","",
"Zambia","ZMB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","41148","42581","44098","45710","47385","49120","51136","53217","55347","57495","59656","62075","64466","66869","69340","71902","74597","77362","80189","83070","86016","89085","92164","95272","98452","101726","105319","108849","112303","115651","118891","122505","125910","129182","132414","135650","139719","143736","147643","151359","154824","159540","164027","168323","172491","176580","181562","186600","191687","196792","201918","207583","213286","219082","225019","231127","237647","244274","",
"Zimbabwe","ZWE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","70267","72671","74814","76786","78749","80782","82975","85193","87419","89579","91653","94083","96439","98720","100902","103013","105517","107831","110246","113148","116755","121098","126169","131629","137005","142046","146988","151586","156013","160523","165287","171053","176696","182161","187361","192256","197433","202155","206414","210148","213334","217032","220021","222559","224974","227439","231459","235720","239848","243236","245623","248141","249983","251840","254755","259340","265709","273641","",
