Region,Sub Region,Country,Count,Rate,Year
Europe,Southern Europe,Slovenia,25673,1290.771834,2003
Europe,Western Europe,Belgium,225000,2159.509636,2003
Europe,Western Europe,France,835129,1379.236436,2003
Europe,Western Europe,Germany,2482447,3038.993165,2003
Europe,Western Europe,Liechtenstein,169,492.4098948,2003
Europe,Western Europe,Netherlands,858200,5297.219898,2003
Europe,Western Europe,Switzerland,153000,2098.220586,2003
Oceania,Australia and New Zealand,Australia,624036,3168.182399,2003
Africa,Eastern Africa,Kenya,12778,36.43057773,2004
Africa,Eastern Africa,Mauritius,13991,1150.881361,2004
Africa,Eastern Africa,Mozambique,6184,30.44400044,2004
Africa,Eastern Africa,Uganda,35824,129.9457104,2004
Africa,Eastern Africa,Zimbabwe,163601,1280.382384,2004
Africa,Middle Africa,Cameroon,12290,72.46854945,2004
Africa,Northern Africa,Egypt,32240,42.76888806,2004
Africa,Northern Africa,Morocco,65299,216.3702685,2004
Africa,Southern Africa,Eswatini,20851,1904.108751,2004
Americas,Caribbean,Barbados,1268,464.3140931,2004
Americas,Caribbean,St. Vincent and the Grenadines,2017,1857.975847,2004
Americas,Caribbean,Trinidad and Tobago,1937,150.092791,2004
Americas,Central America,Costa Rica,7839,187.2206557,2004
Americas,Central America,Guatemala,5172,40.4159593,2004
Americas,Central America,Mexico,83143,77.70694609,2004
Americas,Central America,Panama,11873,363.1396578,2004
Americas,Northern America,Bermuda,1003,1541.535388,2004
Americas,Northern America,Canada,690967,2162.69048,2004
Americas,Northern America,United States of America,6937089,2371.335554,2004
Americas,South America,Colombia,55079,128.9176806,2004
Americas,South America,Ecuador,4719,34.93059441,2004
Americas,South America,Peru,57560,211.0497216,2004
Americas,South America,Suriname,13597,2754.492231,2004
Americas,South America,Uruguay,105690,3179.511061,2004
Asia,Central Asia,Kyrgyzstan,12101,240.1979067,2004
Asia,Central Asia,Tajikistan,3331,49.62131533,2004
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,37500,551.2600555,2004
Asia,Eastern Asia,Japan,1061257,827.7255573,2004
Asia,Eastern Asia,Mongolia,7861,314.8389639,2004
Asia,Eastern Asia,Republic of Korea,155311,320.2415238,2004
Asia,South-Eastern Asia,Brunei Darussalam,1052,292.6099304,2004
Asia,South-Eastern Asia,Philippines,10739,12.68208682,2004
Asia,South-Eastern Asia,Singapore,16724,382.6967259,2004
Asia,Southern Asia,India,273045,24.24618821,2004
Asia,Southern Asia,Iran (Islamic Republic of),109839,157.7758913,2004
Asia,Southern Asia,Sri Lanka,26307,135.7953202,2004
Asia,Western Asia,Armenia,2791,93.0143584,2004
Asia,Western Asia,Azerbaijan,1776,21.02053266,2004
Asia,Western Asia,Cyprus,1131,111.9347592,2004
Asia,Western Asia,Georgia,10634,234.5737536,2004
Asia,Western Asia,Israel,135349,2092.326785,2004
Asia,Western Asia,Kuwait,7230,327.4546987,2004
Asia,Western Asia,Qatar,734,96.72467072,2004
Asia,Western Asia,State of Palestine,4660,132.9893115,2004
Asia,Western Asia,Syrian Arab Republic,11544,64.82975618,2004
Asia,Western Asia,Turkey,67406,100.5941766,2004
Asia,Western Asia,United Arab Emirates,11037,269.98988,2004
Europe,Eastern Europe,Belarus,81438,841.5709904,2004
Europe,Eastern Europe,Bulgaria,47010,607.1083202,2004
Europe,Eastern Europe,Czech Republic,162139,1583.460422,2004
Europe,Eastern Europe,Hungary,129466,1279.930433,2004
Europe,Eastern Europe,Poland,287936,749.9101601,2004
Europe,Eastern Europe,Republic of Moldova,12378,297.0955062,2004
Europe,Eastern Europe,Romania,48065,222.6142139,2004
Europe,Eastern Europe,Russian Federation,1280211,888.7601047,2004
Europe,Eastern Europe,Slovakia,37818,700.4086921,2004
Europe,Eastern Europe,Ukraine,233736,495.0359376,2004
Europe,Northern Europe,Denmark,182444,3376.866014,2004
Europe,Northern Europe,Estonia,31140,2283.719515,2004
Europe,Northern Europe,Finland,131515,2508.78212,2004
Europe,Northern Europe,Iceland,3419,1174.494339,2004
Europe,Northern Europe,Ireland,57832,1400.714841,2004
Europe,Northern Europe,Latvia,31358,1376.041916,2004
Europe,Northern Europe,Lithuania,29137,861.7563776,2004
Europe,Northern Europe,Norway,148289,3224.926026,2004
Europe,Northern Europe,Sweden,384749,4279.439982,2004
Europe,Northern Europe,United Kingdom (England and Wales),1824996,3433.54012,2004
Europe,Northern Europe,United Kingdom (Northern Ireland),27783,1620.905439,2004
Europe,Northern Europe,United Kingdom (Scotland),150005,2950.356981,2004
Europe,Southern Europe,Croatia,30695,700.1724484,2004
Europe,Southern Europe,Greece,56342,499.907901,2004
Europe,Southern Europe,Italy,1466582,2507.204755,2004
Europe,Southern Europe,Malta,11466,2831.062179,2004
Europe,Southern Europe,Montenegro,1269,206.2928253,2004
Europe,Southern Europe,Portugal,102081,969.5896799,2004
Europe,Southern Europe,Slovenia,28969,1454.683318,2004
Europe,Western Europe,Austria,191663,2332.573306,2004
Europe,Western Europe,Belgium,217948,2079.633271,2004
Europe,Western Europe,France,838153,1376.580239,2004
Europe,Western Europe,Germany,2410100,2949.37351,2004
Europe,Western Europe,Liechtenstein,143,413.342583,2004
Europe,Western Europe,Netherlands,790300,4852.281997,2004
Europe,Western Europe,Switzerland,165777,2256.314508,2004
Oceania,Australia and New Zealand,Australia,548778,2750.983549,2004
Oceania,Melanesia,Solomon Islands,800,174.549009,2004
Africa,Eastern Africa,Kenya,12200,33.84349348,2005
Africa,Eastern Africa,Mauritius,14325,1172.255715,2005
Africa,Eastern Africa,Mozambique,5554,26.54486172,2005
Africa,Eastern Africa,Uganda,55059,192.8920815,2005
Africa,Eastern Africa,Zimbabwe,110509,854.0087072,2005
Africa,Middle Africa,Cameroon,12013,68.95781737,2005
Africa,Northern Africa,Egypt,34984,45.56504742,2005
Africa,Northern Africa,Morocco,62094,203.4463405,2005
Americas,Caribbean,Bahamas,1450,440.3961743,2005
Americas,Caribbean,Barbados,1130,412.3952133,2005
Americas,Caribbean,Grenada,1813,1761.066159,2005
Americas,Caribbean,St. Vincent and the Grenadines,1933,1777.569337,2005
Americas,Caribbean,Trinidad and Tobago,2752,212.1927561,2005
Americas,Central America,Belize,1678,592.3530678,2005
Americas,Central America,Costa Rica,8361,196.8294011,2005
Americas,Central America,El Salvador,10720,177.8084151,2005
Americas,Central America,Guatemala,4303,32.85729078,2005
Americas,Central America,Mexico,84827,78.20158354,2005
Americas,Central America,Nicaragua,14512,269.7734736,2005
Americas,Central America,Panama,13978,419.7011528,2005
Americas,Northern America,Canada,655885,2031.359658,2005
Americas,Northern America,United States of America,6783447,2298.464565,2005
Americas,South America,Argentina,303669,775.7445762,2005
Americas,South America,Bolivia (Plurinational State of),3800,41.64196914,2005
Americas,South America,Chile,155270,961.5989631,2005
Americas,South America,Colombia,68739,158.8032648,2005
Americas,South America,Ecuador,5956,43.36293385,2005
Americas,South America,Peru,52435,189.9102549,2005
Asia,Central Asia,Kazakhstan,63141,406.2746498,2005
Asia,Central Asia,Kyrgyzstan,12335,243.0359894,2005
Asia,Central Asia,Tajikistan,3558,51.90995971,2005
Asia,Central Asia,Turkmenistan,1662,34.9553205,2005
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,35213,515.7327563,2005
Asia,Eastern Asia,Japan,923309,719.4479151,2005
Asia,Eastern Asia,Mongolia,6683,264.5217828,2005
Asia,Eastern Asia,Republic of Korea,188780,387.5709817,2005
Asia,South-Eastern Asia,Brunei Darussalam,1202,329.1725774,2005
Asia,South-Eastern Asia,Malaysia,34317,133.7404981,2005
Asia,South-Eastern Asia,Philippines,11167,12.94360911,2005
Asia,South-Eastern Asia,Singapore,21168,471.3382774,2005
Asia,South-Eastern Asia,Thailand,60881,93.05397424,2005
Asia,Southern Asia,Bangladesh,12540,8.742873695,2005
Asia,Southern Asia,India,273111,23.87086289,2005
Asia,Southern Asia,Nepal,513,2.000757636,2005
Asia,Western Asia,Armenia,2463,82.61610279,2005
Asia,Western Asia,Azerbaijan,2151,25.19146568,2005
Asia,Western Asia,Bahrain,9659,1086.296403,2005
Asia,Western Asia,Cyprus,1201,116.8676739,2005
Asia,Western Asia,Georgia,16256,362.3276431,2005
Asia,Western Asia,Israel,125290,1897.479468,2005
Asia,Western Asia,Jordan,7068,123.6937819,2005
Asia,Western Asia,Kuwait,9790,430.0228892,2005
Asia,Western Asia,Qatar,897,103.7158486,2005
Asia,Western Asia,State of Palestine,4378,122.4214733,2005
Asia,Western Asia,Turkey,103753,152.7949865,2005
Europe,Eastern Europe,Belarus,103196,1072.551461,2005
Europe,Eastern Europe,Bulgaria,43119,561.1703536,2005
Europe,Eastern Europe,Czech Republic,154124,1502.450338,2005
Europe,Eastern Europe,Hungary,126253,1251.707114,2005
Europe,Eastern Europe,Poland,278852,726.8837885,2005
Europe,Eastern Europe,Republic of Moldova,11506,276.7396101,2005
Europe,Eastern Europe,Romania,43191,201.5349901,2005
Europe,Eastern Europe,Russian Federation,1572996,1095.262414,2005
Europe,Eastern Europe,Slovakia,18894,349.9560934,2005
Europe,Eastern Europe,Ukraine,186659,398.0601193,2005
Europe,Northern Europe,Denmark,168120,3100.871276,2005
Europe,Northern Europe,Estonia,30452,2246.305826,2005
Europe,Northern Europe,Finland,125081,2378.450965,2005
Europe,Northern Europe,Iceland,3181,1078.381851,2005
Europe,Northern Europe,Ireland,58879,1397.562816,2005
Europe,Northern Europe,Latvia,24287,1078.471729,2005
Europe,Northern Europe,Lithuania,27618,825.8348952,2005
Europe,Northern Europe,Norway,138580,2991.561112,2005
Europe,Northern Europe,Sweden,444825,4921.38017,2005
Europe,Northern Europe,United Kingdom (England and Wales),1804831,3368.771713,2005
Europe,Northern Europe,United Kingdom (Northern Ireland),25851,1496.238134,2005
Europe,Northern Europe,United Kingdom (Scotland),139132,2722.633165,2005
Europe,Southern Europe,Albania,2986,96.97390116,2005
Europe,Southern Europe,Bosnia and Herzegovina,18417,487.025093,2005
Europe,Southern Europe,Croatia,30398,694.326273,2005
Europe,Southern Europe,Greece,61652,545.5347943,2005
Europe,Southern Europe,Italy,1097361,1865.991,2005
Europe,Southern Europe,Malta,9612,2362.907369,2005
Europe,Southern Europe,Montenegro,1540,249.8426316,2005
Europe,Southern Europe,Portugal,91818,869.0176716,2005
Europe,Southern Europe,Serbia,16765,181.9319096,2005
Europe,Southern Europe,Slovenia,29489,1477.196848,2005
Europe,Western Europe,Austria,177025,2144.80866,2005
Europe,Western Europe,Belgium,217373,2061.015925,2005
Europe,Western Europe,France,835057,1363.71683,2005
Europe,Western Europe,Germany,2234472,2735.935152,2005
Europe,Western Europe,Liechtenstein,175,502.1232641,2005
Europe,Western Europe,Monaco,324,958.7784452,2005
Europe,Western Europe,Netherlands,758045,4631.500472,2005
Europe,Western Europe,Switzerland,142420,1921.917416,2005
Oceania,Australia and New Zealand,Australia,518335,2561.082486,2005
Oceania,Australia and New Zealand,New Zealand,127697,3087.9332,2005
Oceania,Melanesia,Solomon Islands,1029,218.9897528,2005
Africa,Eastern Africa,Kenya,10255,27.67728101,2006
Africa,Eastern Africa,Mauritius,13464,1096.329446,2006
Africa,Eastern Africa,Mozambique,4743,22.01187212,2006
Africa,Eastern Africa,Uganda,69618,235.5886308,2006
Africa,Eastern Africa,Zimbabwe,117519,895.4328649,2006
Africa,Middle Africa,Cameroon,13652,76.2700227,2006
Africa,Middle Africa,Sao Tome and Principe,2,1.255272143,2006
Africa,Northern Africa,Algeria,55087,163.0858506,2006
Africa,Northern Africa,Egypt,47441,60.69802693,2006
Africa,Northern Africa,Morocco,73572,238.3335235,2006
Americas,Caribbean,Bahamas,1281,381.442992,2006
Americas,Caribbean,Barbados,1257,457.0260945,2006
Americas,Caribbean,Grenada,1937,1875.865542,2006
Americas,Caribbean,St. Vincent and the Grenadines,1849,1697.778839,2006
Americas,Caribbean,Trinidad and Tobago,3064,235.1236701,2006
Americas,Central America,Belize,1857,638.6996254,2006
Americas,Central America,Costa Rica,10326,239.6494239,2006
Americas,Central America,El Salvador,11417,188.5088991,2006
Americas,Central America,Guatemala,3875,28.92436878,2006
Americas,Central America,Mexico,85775,77.91184236,2006
Americas,Central America,Nicaragua,17474,320.6114405,2006
Americas,Central America,Panama,17928,528.5525391,2006
Americas,Northern America,Canada,634912,1944.869371,2006
Americas,Northern America,United States of America,6626363,2224.900724,2006
Americas,South America,Argentina,292041,738.2436666,2006
Americas,South America,Bolivia (Plurinational State of),3829,41.24595754,2006
Americas,South America,Brazil,2058942,1089.315764,2006
Americas,South America,Chile,153713,941.8808769,2006
Americas,South America,Colombia,91493,208.7179036,2006
Americas,South America,Ecuador,5968,42.72782206,2006
Americas,South America,Peru,49423,176.8268301,2006
Americas,South America,Uruguay,101985,3061.653662,2006
Asia,Central Asia,Kazakhstan,59338,378.1691776,2006
Asia,Central Asia,Kyrgyzstan,10967,213.9180335,2006
Asia,Central Asia,Tajikistan,3156,45.08212704,2006
Asia,Central Asia,Turkmenistan,1431,29.74987033,2006
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,37089,540.6263447,2006
Asia,Eastern Asia,Japan,811250,631.6523307,2006
Asia,Eastern Asia,Mongolia,6657,260.241156,2006
Asia,Eastern Asia,Republic of Korea,192555,393.8064676,2006
Asia,South-Eastern Asia,Brunei Darussalam,1136,306.8197164,2006
Asia,South-Eastern Asia,Malaysia,37128,142.0158214,2006
Asia,South-Eastern Asia,Philippines,9985,11.37121748,2006
Asia,South-Eastern Asia,Singapore,19073,413.5604819,2006
Asia,South-Eastern Asia,Thailand,63649,96.69549316,2006
Asia,Southern Asia,Bangladesh,12989,8.93525373,2006
Asia,Southern Asia,India,274354,23.61095187,2006
Asia,Southern Asia,Nepal,540,2.081677468,2006
Asia,Western Asia,Armenia,3090,104.44482,2006
Asia,Western Asia,Azerbaijan,2139,24.78507148,2006
Asia,Western Asia,Bahrain,8360,872.2744033,2006
Asia,Western Asia,Cyprus,1607,153.7050375,2006
Asia,Western Asia,Georgia,27657,623.0603285,2006
Asia,Western Asia,Israel,114980,1702.093391,2006
Asia,Western Asia,Jordan,8945,150.7355965,2006
Asia,Western Asia,Kuwait,9361,393.7729939,2006
Asia,Western Asia,Qatar,1043,103.228284,2006
Asia,Western Asia,Turkey,171772,249.8014751,2006
Europe,Eastern Europe,Belarus,104161,1087.838457,2006
Europe,Eastern Europe,Bulgaria,44201,579.6883629,2006
Europe,Eastern Europe,Czech Republic,151136,1467.583738,2006
Europe,Eastern Europe,Hungary,122677,1219.950841,2006
Europe,Eastern Europe,Poland,250180,652.512363,2006
Europe,Eastern Europe,Republic of Moldova,9419,227.2524386,2006
Europe,Eastern Europe,Romania,41624,195.9336887,2006
Europe,Eastern Europe,Russian Federation,1676983,1170.073041,2006
Europe,Eastern Europe,Slovakia,32711,605.9229707,2006
Europe,Eastern Europe,Ukraine,132159,283.5032975,2006
Europe,Northern Europe,Denmark,165953,3048.195517,2006
Europe,Northern Europe,Estonia,26615,1972.508647,2006
Europe,Northern Europe,Finland,119116,2257.023592,2006
Europe,Northern Europe,Iceland,3457,1153.379064,2006
Europe,Northern Europe,Ireland,60839,1413.752478,2006
Europe,Northern Europe,Latvia,23364,1049.962184,2006
Europe,Northern Europe,Lithuania,24954,755.3415579,2006
Europe,Northern Europe,Norway,133505,2856.901352,2006
Europe,Northern Europe,Sweden,415427,4567.00685,2006
Europe,Northern Europe,United Kingdom (England and Wales),1752433,3248.202522,2006
Europe,Northern Europe,United Kingdom (Northern Ireland),25085,1439.092015,2006
Europe,Northern Europe,United Kingdom (Scotland),122473,2385.946114,2006
Europe,Southern Europe,Albania,2919,95.56920975,2006
Europe,Southern Europe,Bosnia and Herzegovina,18339,485.2270214,2006
Europe,Southern Europe,Croatia,29629,677.9007202,2006
Europe,Southern Europe,Greece,69619,613.9907591,2006
Europe,Southern Europe,Italy,1141941,1932.876662,2006
Europe,Southern Europe,Malta,8657,2118.889865,2006
Europe,Southern Europe,Montenegro,1201,194.3894133,2006
Europe,Southern Europe,Portugal,87915,829.3906264,2006
Europe,Southern Europe,Serbia,16588,180.8293623,2006
Europe,Southern Europe,Slovenia,32719,1632.854923,2006
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,4669,226.3049858,2006
Europe,Western Europe,Austria,180143,2174.396646,2006
Europe,Western Europe,Belgium,219931,2070.99781,2006
Europe,Western Europe,France,822856,1335.959524,2006
Europe,Western Europe,Germany,2124100,2604.967874,2006
Europe,Western Europe,Liechtenstein,235,669.6110557,2006
Europe,Western Europe,Luxembourg,6533,1403.274378,2006
Europe,Western Europe,Monaco,346,1005.580098,2006
Europe,Western Europe,Netherlands,711085,4325.276143,2006
Europe,Western Europe,Switzerland,131990,1764.240336,2006
Oceania,Australia and New Zealand,Australia,518734,2521.356733,2006
Oceania,Australia and New Zealand,New Zealand,128500,3069.817199,2006
Oceania,Melanesia,Solomon Islands,835,173.444504,2006
Africa,Eastern Africa,Kenya,10404,27.31718967,2007
Africa,Eastern Africa,Mauritius,15751,1276.510218,2007
Africa,Eastern Africa,Mozambique,5284,23.81425923,2007
Africa,Eastern Africa,Uganda,47204,154.30941,2007
Africa,Eastern Africa,Zimbabwe,99839,748.984858,2007
Africa,Middle Africa,Cameroon,9862,53.61126095,2007
Africa,Middle Africa,Sao Tome and Principe,0,0,2007
Africa,Northern Africa,Algeria,48721,142.043417,2007
Africa,Northern Africa,Egypt,50138,63.03712802,2007
Africa,Northern Africa,Morocco,79175,253.5556963,2007
Africa,Southern Africa,Lesotho,4759,240.0762352,2007
Africa,Western Africa,Guinea,1348,13.35086113,2007
Africa,Western Africa,Nigeria,21082,14.3985989,2007
Africa,Western Africa,Sierra Leone,10056,167.1704555,2007
Americas,Caribbean,Bahamas,1341,391.7295693,2007
Americas,Caribbean,Barbados,1958,709.0349448,2007
Americas,Caribbean,Grenada,1847,1783.059487,2007
Americas,Caribbean,St. Vincent and the Grenadines,1531,1403.981769,2007
Americas,Caribbean,Trinidad and Tobago,3570,272.6731131,2007
Americas,Central America,Costa Rica,12174,278.6150903,2007
Americas,Central America,El Salvador,8122,133.5092196,2007
Americas,Central America,Guatemala,4131,30.15265521,2007
Americas,Central America,Honduras,5751,74.61106501,2007
Americas,Central America,Mexico,99536,89.00147721,2007
Americas,Central America,Panama,13982,404.8286427,2007
Americas,Northern America,Canada,597504,1809.525229,2007
Americas,Northern America,United States of America,6591542,2192.830274,2007
Americas,South America,Argentina,264797,662.4856543,2007
Americas,South America,Bolivia (Plurinational State of),4292,45.45914799,2007
Americas,South America,Brazil,2021060,1057.999048,2007
Americas,South America,Chile,167893,1018.046244,2007
Americas,South America,Colombia,84131,189.5928146,2007
Americas,South America,Peru,45228,159.8573541,2007
Americas,South America,Uruguay,105629,3162.790168,2007
Asia,Central Asia,Kazakhstan,51497,325.079515,2007
Asia,Central Asia,Kyrgyzstan,11185,215.5222247,2007
Asia,Central Asia,Tajikistan,3734,52.20636193,2007
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,36762,532.9064129,2007
Asia,Eastern Asia,Japan,744066,579.0160279,2007
Asia,Eastern Asia,Mongolia,7927,305.8645584,2007
Asia,Eastern Asia,Republic of Korea,212342,432.7996072,2007
Asia,South-Eastern Asia,Philippines,8281,9.273912354,2007
Asia,South-Eastern Asia,Singapore,18068,381.7832668,2007
Asia,South-Eastern Asia,Thailand,62000,93.66179316,2007
Asia,Southern Asia,India,285043,24.16271367,2007
Asia,Western Asia,Armenia,2712,92.46328744,2007
Asia,Western Asia,Azerbaijan,1903,21.81262826,2007
Asia,Western Asia,Bahrain,7256,700.4597974,2007
Asia,Western Asia,Cyprus,1667,156.7153515,2007
Asia,Western Asia,Georgia,18586,423.3197093,2007
Asia,Western Asia,Israel,101189,1461.701637,2007
Asia,Western Asia,Jordan,10191,164.5516826,2007
Asia,Western Asia,Kuwait,9792,391.1464762,2007
Asia,Western Asia,Oman,6028,226.3814791,2007
Asia,Western Asia,Syrian Arab Republic,4766,24.27569447,2007
Asia,Western Asia,Turkey,149763,215.1851306,2007
Europe,Eastern Europe,Belarus,103082,1080.879417,2007
Europe,Eastern Europe,Bulgaria,42100,556.3669056,2007
Europe,Eastern Europe,Czech Republic,154207,1488.975228,2007
Europe,Eastern Europe,Hungary,124522,1242.252631,2007
Europe,Eastern Europe,Poland,219820,573.4995565,2007
Europe,Eastern Europe,Republic of Moldova,9724,235.5249865,2007
Europe,Eastern Europe,Romania,44370,210.9230171,2007
Europe,Eastern Europe,Russian Federation,1566970,1094.633912,2007
Europe,Eastern Europe,Slovakia,32383,599.8711452,2007
Europe,Eastern Europe,Ukraine,114665,247.1955384,2007
Europe,Northern Europe,Denmark,176796,3232.127785,2007
Europe,Northern Europe,Estonia,21685,1613.380831,2007
Europe,Northern Europe,Finland,118569,2237.989556,2007
Europe,Northern Europe,Iceland,3093,1013.433814,2007
Europe,Northern Europe,Ireland,61659,1401.954902,2007
Europe,Northern Europe,Latvia,19639,893.2835665,2007
Europe,Northern Europe,Lithuania,23107,708.7838959,2007
Europe,Northern Europe,Norway,130216,2759.019317,2007
Europe,Northern Europe,Sweden,408774,4461.018877,2007
Europe,Northern Europe,United Kingdom (England and Wales),1607601,2955.833955,2007
Europe,Northern Europe,United Kingdom (Northern Ireland),22866,1297.963368,2007
Europe,Northern Europe,United Kingdom (Scotland),115426,2232.611219,2007
Europe,Southern Europe,Albania,2980,98.54800429,2007
Europe,Southern Europe,Andorra,1062,1284.423642,2007
Europe,Southern Europe,Bosnia and Herzegovina,7071,187.3608903,2007
Europe,Southern Europe,Croatia,28701,657.9378699,2007
Europe,Southern Europe,Greece,80988,711.6135046,2007
Europe,Southern Europe,Italy,1169349,1971.471559,2007
Europe,Southern Europe,Malta,8982,2189.001862,2007
Europe,Southern Europe,Montenegro,1065,171.9172731,2007
Europe,Southern Europe,Portugal,88474,832.2954021,2007
Europe,Southern Europe,Serbia,16947,185.5128955,2007
Europe,Southern Europe,Slovenia,29356,1457.930539,2007
Europe,Southern Europe,Spain,137861,303.6996767,2007
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,5530,267.7372283,2007
Europe,Western Europe,Austria,174366,2097.817039,2007
Europe,Western Europe,Belgium,217051,2028.924544,2007
Europe,Western Europe,France,771021,1244.366008,2007
Europe,Western Europe,Germany,2074326,2550.052058,2007
Europe,Western Europe,Liechtenstein,185,523.7529019,2007
Europe,Western Europe,Luxembourg,6366,1340.995361,2007
Europe,Western Europe,Netherlands,684870,4148.95303,2007
Europe,Western Europe,Switzerland,120775,1597.477262,2007
Oceania,Australia and New Zealand,Australia,491935,2348.512393,2007
Oceania,Australia and New Zealand,New Zealand,122743,2899.565832,2007
Oceania,Melanesia,Solomon Islands,870,176.492068,2007
Africa,Eastern Africa,Kenya,11012,28.12885201,2008
Africa,Eastern Africa,Mauritius,15209,1227.231978,2008
Africa,Eastern Africa,Mozambique,5016,21.95497497,2008
Africa,Eastern Africa,Uganda,32958,104.0870018,2008
Africa,Eastern Africa,Zimbabwe,91456,674.5304356,2008
Africa,Middle Africa,Sao Tome and Principe,0,0,2008
Africa,Northern Africa,Algeria,52103,149.460503,2008
Africa,Northern Africa,Egypt,55420,68.45873146,2008
Africa,Northern Africa,Morocco,79947,253.0220175,2008
Africa,Northern Africa,Sudan,75093,227.8618413,2008
Africa,Southern Africa,Lesotho,4967,248.3586926,2008
Africa,Western Africa,Nigeria,23927,15.91447647,2008
Africa,Western Africa,Sierra Leone,10505,170.3871234,2008
Americas,Caribbean,Bahamas,1540,441.6707775,2008
Americas,Caribbean,Barbados,2159,778.5258132,2008
Americas,Caribbean,Grenada,2079,2000.384874,2008
Americas,Caribbean,Puerto Rico,33113,886.3725672,2008
Americas,Caribbean,St. Vincent and the Grenadines,1729,1583.840975,2008
Americas,Caribbean,Trinidad and Tobago,4407,335.038301,2008
Americas,Central America,Costa Rica,13685,308.9507909,2008
Americas,Central America,El Salvador,9488,155.2787661,2008
Americas,Central America,Guatemala,4697,33.53475127,2008
Americas,Central America,Honduras,5223,66.34353988,2008
Americas,Central America,Mexico,105398,92.72947609,2008
Americas,Central America,Panama,16608,472.3189472,2008
Americas,Northern America,Canada,569714,1705.498305,2008
Americas,Northern America,United States of America,6586206,2170.985169,2008
Americas,South America,Argentina,284205,703.7845136,2008
Americas,South America,Bolivia (Plurinational State of),4825,50.26117582,2008
Americas,South America,Brazil,1866732,967.3237603,2008
Americas,South America,Chile,175648,1054.186841,2008
Americas,South America,Colombia,74151,165.1413145,2008
Americas,South America,Paraguay,24977,413.0398006,2008
Americas,South America,Peru,47310,165.1771281,2008
Americas,South America,Uruguay,105629,3152.329099,2008
Asia,Central Asia,Kazakhstan,52671,329.169556,2008
Asia,Central Asia,Kyrgyzstan,10963,208.3311955,2008
Asia,Central Asia,Tajikistan,3233,44.2287319,2008
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,35230,507.6132624,2008
Asia,Eastern Asia,Japan,720609,560.5648793,2008
Asia,Eastern Asia,Macao Special Administrative Region of China,2870,557.987977,2008
Asia,Eastern Asia,Mongolia,6609,251.471483,2008
Asia,Eastern Asia,Republic of Korea,223207,453.4977712,2008
Asia,South-Eastern Asia,Indonesia,23518,9.95853324,2008
Asia,South-Eastern Asia,Philippines,8273,9.1160662,2008
Asia,South-Eastern Asia,Singapore,18360,378.4701601,2008
Asia,South-Eastern Asia,Thailand,57452,86.33457639,2008
Asia,Southern Asia,India,316761,26.45965991,2008
Asia,Southern Asia,Maldives,3926,1137.792925,2008
Asia,Southern Asia,Sri Lanka,13211,66.23438922,2008
Asia,Western Asia,Armenia,3216,110.5831058,2008
Asia,Western Asia,Azerbaijan,3347,37.93963845,2008
Asia,Western Asia,Bahrain,7598,681.6856423,2008
Asia,Western Asia,Cyprus,1405,129.9045918,2008
Asia,Western Asia,Georgia,14814,341.2959848,2008
Asia,Western Asia,Iraq (Central Iraq),6206,24.98235755,2008
Asia,Western Asia,Israel,89985,1267.856866,2008
Asia,Western Asia,Jordan,10290,158.5559666,2008
Asia,Western Asia,Kuwait,9399,354.3663331,2008
Asia,Western Asia,Lebanon,25163,612.0825182,2008
Asia,Western Asia,Oman,5515,199.8902506,2008
Asia,Western Asia,State of Palestine,2770,71.904909,2008
Asia,Western Asia,Syrian Arab Republic,6509,32.02390226,2008
Asia,Western Asia,Turkey,117013,166.1171875,2008
Europe,Eastern Europe,Belarus,87387,919.1538614,2008
Europe,Eastern Europe,Bulgaria,37933,505.0776058,2008
Europe,Eastern Europe,Czech Republic,147292,1413.036367,2008
Europe,Eastern Europe,Hungary,119143,1192.479263,2008
Europe,Eastern Europe,Poland,196745,513.350197,2008
Europe,Eastern Europe,Republic of Moldova,9642,234.5163738,2008
Europe,Eastern Europe,Romania,39519,189.802798,2008
Europe,Eastern Europe,Russian Federation,1326342,926.9726428,2008
Europe,Eastern Europe,Slovakia,29608,548.4124785,2008
Europe,Eastern Europe,Ukraine,110954,240.2307344,2008
Europe,Northern Europe,Denmark,190042,3456.694911,2008
Europe,Northern Europe,Estonia,22471,1677.300793,2008
Europe,Northern Europe,Finland,120214,2259.70328,2008
Europe,Northern Europe,Iceland,4332,1393.445787,2008
Europe,Northern Europe,Ireland,62554,1393.312395,2008
Europe,Northern Europe,Latvia,23639,1088.411382,2008
Europe,Northern Europe,Lithuania,27057,841.6839652,2008
Europe,Northern Europe,Norway,126182,2644.543782,2008
Europe,Northern Europe,Sweden,391729,4240.918751,2008
Europe,Northern Europe,United Kingdom (England and Wales),1592758,2904.281631,2008
Europe,Northern Europe,United Kingdom (Northern Ireland),24380,1370.315746,2008
Europe,Northern Europe,United Kingdom (Scotland),117033,2249.380153,2008
Europe,Southern Europe,Albania,3198,106.8974957,2008
Europe,Southern Europe,Andorra,977,1165.023074,2008
